user,text 
BluChicRedState,@SpeakerMcCarthy Too bad you didn't back them on Jan 6th.
kat52lou,RT @MurphyFergusonn: @SpeakerMcCarthy Keep Republicans away from education. https://t.co/MoEEcRTtJE
weimrnr,@SpeakerMcCarthy - @SpeakerPelosi set a new precedent when she removed republicans from committees like the J6 comm… https://t.co/NGW3bLUw4b
lawyer822,@SpeakerMcCarthy This is one in your party https://t.co/3Ok9P5MaJ1
NOMN45,@SpeakerMcCarthy @RepMichaelGuest Does this mean the economy as promised.
DBurns19464,"@SpeakerMcCarthy Sadly, you’re confused. Drumpf was (and is) a Constitutional criminal and was treated accordingly.… https://t.co/gDgEkU9mef"
TertleKatie,"@SpeakerMcCarthy Well, well, well. Look like Putin Puppy TRump was exonerated by a Kremlin agent!"
Unitedshashe,"@SpeakerMcCarthy Without shutting down actual history in the classrooms. Like you said, let parents pick the school… https://t.co/p5u7nhNgvh"
MeghanH53303999,@SpeakerMcCarthy ABSOLUTELY NO VOUCHERS——- SUPPORT PUBLIC SCHOOLS!!!!!!
Joyfulgirl1176,@SpeakerMcCarthy  https://t.co/uSuqOEEfoG
tompostable,"@SpeakerMcCarthy The more educated the population gets, the less Republicans there will be. https://t.co/GR95FSW4J1"
LeoOuellette2,RT @MagaMalinois: @SpeakerMcCarthy PLEASE keep the liars Swalwell and Schiff off the intel committee as Jeffries has nominated them!!
Tamie_oc,RT @stockguy61: @SpeakerMcCarthy THAT WOULD BE A FIRST YOU LYING TRAITOR TO AMERICA https://t.co/b2Njlc8XN6
NOMN45,@SpeakerMcCarthy Words of wisdom from Kev.....LOL
Jackie00478723,@SpeakerMcCarthy Will you require every school to accept any child?
Tamie_oc,"RT @EileenLeftPA: @SpeakerMcCarthy Gop translation:  ""follow the truth"" means endless, money-wasting, revenge, harassment witch hunts to de…"
HRHKJ4,@SpeakerMcCarthy @RepMichaelGuest An oxyMORON if ever there was one Republicans and ethics
MonitorFake,"@SpeakerMcCarthy Sounds good, until you start banning books to make room for the bibles you want to shove down their throats."
JANEMARIE52,@SpeakerMcCarthy Do not let Schiff or Swalwall on committee!!!!!! If so your going to lose your speakership!!!!! Te… https://t.co/t8ubY9mSk0
crazyfugitive1,@SpeakerMcCarthy What about Bill Clinton impeachment? It wasn’t for political purposes?
Tamie_oc,RT @lisa_liberal: @SpeakerMcCarthy https://t.co/vJagWIXCyJ
scary6halloween,@SpeakerMcCarthy Lip service
janefriesen,"@SpeakerMcCarthy Sure, Kev. Fomenting insurrection and bribing an ally, really political stuff. #WTFGOP"
Tamie_oc,RT @aman61bc: @SpeakerMcCarthy https://t.co/LyRJCA4K9G
megamattdavis,@SpeakerMcCarthy Thanks for reminding us the Trump was impeached TWICE
naszadyj,@SpeakerMcCarthy Pure falsehood. Shame on you McCarthy that you would stoop this low.
DBlanch918,@SpeakerMcCarthy Only if the parent is a certified educator. If they aren’t it’s best to be left to the professionals
a2tudemi,"@SpeakerMcCarthy Republican talking, I hear lies."
BlackPhysicists,@SpeakerMcCarthy This does not seem like a federal matter.  So it's hard to know what to make of the 'as Speaker' part.   #Federalism
rifflerunnpool,RT @MimiSchmoo: @SpeakerMcCarthy School choice has always been available. It’s called private school. Public education is supposed to be fo…
esvasque39,@SpeakerMcCarthy GOP wages war on teachers because they have strong unions. School choice means more segregation an… https://t.co/IUCaTSyMSV
NikalKatha,RT @ZaleskiLuke: @SpeakerMcCarthy Republicans won’t do anything but try to get trump elected now that they’ve taken the house. Nothing to i…
CaymenDurant,@SpeakerMcCarthy Not one red penny of my tax dollars to private schools.
AlwaysThinkHow,"RT @aintscarylarry: @SpeakerMcCarthy Sure, Jan. https://t.co/J2ygBva0pR"
rifflerunnpool,RT @satariilovesme: @SpeakerMcCarthy https://t.co/06e3b4zLp9
rifflerunnpool,RT @MurphyFergusonn: @SpeakerMcCarthy Keep Republicans away from education. https://t.co/MoEEcRTtJE
jodiemac14,@SpeakerMcCarthy This is another way of saying republicans are going to defund public education.
AlishaGrauso,@SpeakerMcCarthy You're fascinating in that I never knew it was possible for a human being to continue to live without a spine.
Sssteinmetz1,RT @DemsInArray: @SpeakerMcCarthy It’s so weird how Republicans have apparently never heard of a parent-teacher conference Or joining the P…
jedowitz,"RT @lisasmith1150: @SpeakerMcCarthy @SpeakerMcCarthy let’s get the facts straight. The only thing you back is insurrectionists,white nation…"
WaywardMuse1171,@SpeakerMcCarthy @RepMichaelGuest Hopefully not one of your rino friends
grammacrime,@SpeakerMcCarthy @RepMichaelGuest HAHAHA!  you said ETHICS!
CraigUmniy,RT @NoLieWithBTC: @SpeakerMcCarthy You just put this person on the Homeland Security Committee.  https://t.co/f0r1vHQgxl
Agnewevents,@SpeakerMcCarthy How about supporting the teachers who actually have to teach this kids?  No?  Go on…
SunnyTAZ,RT @SoulofDemocracy: @SpeakerMcCarthy https://t.co/PkN8AvnygM
Pro88Will,@SpeakerMcCarthy Thank God President Biden’s Border Patrol is there to detain these people.
AlwaysThinkHow,RT @Litzz11: @SpeakerMcCarthy Democrats did not use impeachment for political purposes. Trump broke the law and you all know it. Republican…
Sssteinmetz1,RT @MurphyFergusonn: @SpeakerMcCarthy Keep Republicans away from education. https://t.co/MoEEcRTtJE
rifflerunnpool,"@SpeakerMcCarthy Agree.  But as a taxpayer, I don't want to pay for religious indoctrination."
MNLakesGirl,@SpeakerMcCarthy Then stop pushing the white nationalist MAGA ultra religious agenda on our schools. You’re so weak… https://t.co/nKQoeGIC2V
WMBrickell,"@SpeakerMcCarthy Your spineless to rule the House Speakership gavel, as you will be ruled and gave important appoin… https://t.co/xhwOfeQJjM"
twittinsusan,"@SpeakerMcCarthy what a disgrace you are! You make up complete lies about @RepAdamSchiff and @RepSwalwell , yet you… https://t.co/fPl3EOQxkp"
resist_van,@SpeakerMcCarthy This is how NOT THE SPEAKER McCARTHY BACKS THE BLUE!  #FCKKevin 🖕🏽🖕🏽🖕🏽🖕🏽 https://t.co/qMSNZJDN25
shipley_keith,@SpeakerMcCarthy https://t.co/32SeGka4XF
michaelquestio1,"@SpeakerMcCarthy Hahaha, we’ll see won’t we, I’m willing to bet that this is you lying through your teeth, again"
daviwat,"RT @Longerthan1char: @SpeakerMcCarthy Thanks, President Biden! https://t.co/zMelPXBKOU"
on_dsw631254,@SpeakerMcCarthy @RepMichaelGuest Why don’t you go all-in on gaslamping and appoint Santos in charge of ethics.  Yo… https://t.co/U4YhtRhF9I
Pedrito42955365,"@SpeakerMcCarthy a shame then that your forgot all your teachings about honesty,"
JOECIOLINOSR,@SpeakerMcCarthy @HouseGOP @SenateGOP @RandPaul @VDHanson @TuckerCarlson @marklevinshow @Gutfeldfox @JesseBWatters… https://t.co/uJNXtc9Q7b
JJeff4t,@SpeakerMcCarthy Swalwell and Schiff will NOT be a part of any committees. They are corrupt lying goons and we want… https://t.co/UibSJlIOrr
MattyIcePGH,@SpeakerMcCarthy https://t.co/kNXsLSaWzc
SmatterOfWords,"@SpeakerMcCarthy Currently, parents have a choice of how they want to educate their children. Why don’t you work on… https://t.co/G5FzQBiOdc"
lemonsrgr8,"@SpeakerMcCarthy Bullshit! You're a LIER.  And,  Democrats DID NOT make any Political  move on drumpf! Drumpf was B… https://t.co/PrRhBNb6Un"
TheMamboQueen,@SpeakerMcCarthy When are you going to remove Adam LYING SACK OF 💩Schiff from the Intel Committee?  I’m very disapp… https://t.co/T92Q5YAE8Y
shipley_keith,@SpeakerMcCarthy How about the intel committee?  Swallow and Shifty. You letting them in?  Didn’t you say shouldn’t… https://t.co/oo2B82kTPr
GwalkerAlaska,"@SpeakerMcCarthy Mr. Speaker, I see Leader Jeffries is recommending Schiff and Swalwell for the Intel Committee. Th… https://t.co/u3JelHLB8n"
Rob2daP,"@SpeakerMcCarthy Can you impeach @POTUS for tweeting downright lies to Americans?  He’s been going at it lately, he… https://t.co/T41dRkgpL3"
_Soonermagic,"@SpeakerMcCarthy Hey Kevin, time to stand up and shut this Schiff, Swallwell deal down!"
JS06947304,@SpeakerMcCarthy You know what else you get with a wide open border??? European colonist!
Thorsby_Strings,@SpeakerMcCarthy We've had private schools from the inception of the nation. What we haven't done is make ordinary… https://t.co/1HW7cQv4GX
lindamurphy8383,"@SpeakerMcCarthy Impeachment for political purposes, what are you talking about? Dems already proved they are not t… https://t.co/M4o4S7NCEX"
SafetyEd2017,"@SpeakerMcCarthy Interesting, Dems followed the facts both times when they impeached Trump.  Repubs ignored the fac… https://t.co/CGIbK8HR7B"
dwfurniss,@SpeakerMcCarthy Qevin McQarthy is a fk'ing traitor. 15 votes is a national embarrassment. The world will laugh whe… https://t.co/bOvO66Wqu9
spiegeltutor,@SpeakerMcCarthy You’re a small man with small ideas. You’re the Marco Rubio of the House.
drewill13,@SpeakerMcCarthy But weird the only parents you are listening to want a crystal clean history
hailstone92,"@SpeakerMcCarthy If public schools aren't up to your standards, why not raise the amount of funding for public scho… https://t.co/i3p6JgyrOW"
MattyIcePGH,@SpeakerMcCarthy @RepMichaelGuest https://t.co/bT0A5OGmhJ
minibdr,@SpeakerMcCarthy Did geotz write that for you?
barksmom11,@SpeakerMcCarthy Loser
Annieoconnell,@SpeakerMcCarthy Liar.
grandpa_rufus,"@SpeakerMcCarthy You mean you have nothing to impeach Biden for.. and wouldn't get the votes if you tried Mr ""it took me 15 times to finish"""
MJResister,RT @politicsusa46: @SpeakerMcCarthy @RepMichaelGuest After defunding the Office of Congressional Ethics Kev?   Transparent you are my frien…
GAMBI44,@SpeakerMcCarthy https://t.co/SaxXNKwH3Y
blckdbyguiliani,@SpeakerMcCarthy You are an election denier and you sold any integrity had to MJT and the MAGA morons. Pathetic!!!!… https://t.co/TH5ZERafIB
NotARichWhinger,@SpeakerMcCarthy Oh look... more lies from #KremlinKevin https://t.co/Mo5blVitQj
MickeyZhivago,@SpeakerMcCarthy https://t.co/OY94KfGegG
PatrioticDuty76,@SpeakerMcCarthy OK ITS GAMETIME W THE FUDGE  R U? BIDEN DOCS ARE POPING UP EVERYWHERE LIKE NOTHING WE HAVE SEEN BE… https://t.co/QjjbdvoMbr
s_carruth,@SpeakerMcCarthy @HouseGOP Ya'll gonna pay for that private education they 'choose'?
knickerzoff,@SpeakerMcCarthy Both comedy and satire are covered in the 1st Amendment. Sometimes truth makes you laugh.  Mr. Spe… https://t.co/J0Q9nraUdG
ThusSpokeZara,"@SpeakerMcCarthy He committed crimes, he deserved it. Trump is a liar, a cheat and a criminal. Stop your sucking up."
BrianPatten68,"@SpeakerMcCarthy Oh look, you spun the wheel of Trumplican talking points.  Did it land on Back the Blue this morni… https://t.co/HppMdO2xcg"
GODSMERCYaod,@SpeakerMcCarthy even still you got antifa and other groups going around internationally and to other states to att… https://t.co/DHXnJ4MNyR
Joelharmon12345,@SpeakerMcCarthy Please impeach the president and vice president for high crimes and misdemeanors against we the people.
SoleckiL,@SpeakerMcCarthy https://t.co/Xq3u8VuHkD
LeeLane92280313,@SpeakerMcCarthy https://t.co/sSkYLmTOPR
billy_abongg,@SpeakerMcCarthy Already half stepping backwards for his SWAMP overlords.!
EleniKarapouli1,@SpeakerMcCarthy But you didn’t back the blue 🤷🏼‍♀️🤷🏼‍♀️🤷🏼‍♀️
lahansen12,"@SpeakerMcCarthy @RepMichaelGuest 😂😂😂😂😂😂😂😂😂😂😂😂🤡🤡🤡🤡Go home to Bakersfield and help people who need water, housing an… https://t.co/khlhh8d39x"
blinn3580,@SpeakerMcCarthy You should probably sit this one out after you belittled capital police for being beaten
CoOfStrangers,@SpeakerMcCarthy Liar  Liar
oldxtine,@SpeakerMcCarthy As Speaker in Name Only....
s_carruth,@SpeakerMcCarthy @HouseGOP https://t.co/WazlBCqukE
coloradolady017,@SpeakerMcCarthy We the People are watching! https://t.co/gP4V7m9evY
UpNorthOpinions,"RT @jonlionfineart2: @SpeakerMcCarthy Tell that to them, @SpeakerMcCarthy   #MAGAisDEAD https://t.co/cwGaeBj2Bo"
CathyJoeGPT,@SpeakerMcCarthy I do - I support &amp; admire the Capitol police - you don't.
jon13905672,@SpeakerMcCarthy You’re a political hack.
SchulzeChuck,"@SpeakerMcCarthy Political purposes, really? But you will sell your soul to be called Speaker. What else would a whore do?"
CalameDiana,"@SpeakerMcCarthy ""In the 117th Congress, two Members were removed from their committee assignments after a bipartis… https://t.co/YjtYqS3rBR"
TedBake99272515,"@SpeakerMcCarthy Sez the Lying Palace Eunuch, apologist for a criminal president."
themountainbjj,@SpeakerMcCarthy you are destroying public schools and allowing govt funding of religious institutions
stevelmccoy,@SpeakerMcCarthy @RepMichaelGuest Bullshit!!
BFranklin2017,@SpeakerMcCarthy School choice is bullshit and allows those with the least need to take money from public schools i… https://t.co/XaGZOMms0f
Father_of_3_,@SpeakerMcCarthy Do you believe that you tweeted this last year? Have you done this yet?? https://t.co/di1FqEoSyJ
gabriel90360149,@SpeakerMcCarthy What?? Did you think trump was a perfect impeachable 💩💩💩??
moved2italy2,RT @politicsusa46: @SpeakerMcCarthy @RepMichaelGuest After defunding the Office of Congressional Ethics Kev?   Transparent you are my frien…
94960Art,@SpeakerMcCarthy I can’t roll my eyes hard enough.
UpNorthOpinions,RT @CheriJacobus: @SpeakerMcCarthy We do.   You don't. https://t.co/zlSfIiL97N
JpMariopadilla,"@SpeakerMcCarthy You know Trump is guilty as sin, and The Honorable President Biden, distinguish gentleman, has don… https://t.co/oZrzwhOY8y"
Pg08DD,"@SpeakerMcCarthy Yep, go kick the moral high ground football Charlie Brown! Lucy( Democrats) sooooooo respect you n… https://t.co/rOYG8Hhoix"
GODSMERCYaod,@SpeakerMcCarthy whats it going to come down to red states walling up all their boarders check points to ensure i.d… https://t.co/iA1hrQjU2p
miraleann,@SpeakerMcCarthy ! @mattgaetz!… https://t.co/2IDQq6ejns
WhesleySilveira,@SpeakerMcCarthy The FBI agent who led the phony investigation into President Trump and Russia has been arrested fo… https://t.co/YmH5G0s2KW
Roly56701092,@SpeakerMcCarthy What a load of manure
KateLambert4,@SpeakerMcCarthy What are you going to do if Santos shows up at a committee meeting or on the House floor as Kitara? https://t.co/WkznmXWkP2
CarolynnFink88,@SpeakerMcCarthy Shut up 🖕
rebeccaj1111,RT @JoyceAldridge13: @SpeakerMcCarthy #RepublicansOnlyBackTheRich https://t.co/CkHUcffnfC
solivitaguy,"@SpeakerMcCarthy is weak, disingenuous and cowardly. https://t.co/8LwoVAdvNG"
TXLuvsTrump,@SpeakerMcCarthy MAN UP https://t.co/i8kgOX9OdM
OlgaStr92462365,@SpeakerMcCarthy https://t.co/je2LX4Rc6W
OlgaStr92462365,@SpeakerMcCarthy https://t.co/TnZMAQBejW
Suzy2313922857,@SpeakerMcCarthy Country safe? Did you forget about January 6th? The insurrectionists are on committees. How does t… https://t.co/bsIcUBauT4
MbBrannon,@SpeakerMcCarthy @RepMichaelGuest America is STILL WATCHING  !
OlgaStr92462365,@SpeakerMcCarthy https://t.co/D07oFXCYgR
Randy55555555,@SpeakerMcCarthy Liar.
SaysKassy,@SpeakerMcCarthy As long as this does not include ingratiating religion into public schools.
milscarf,@SpeakerMcCarthy deny deny  them. https://t.co/6jsiMKWU9Q
SusBoz108,"@SpeakerMcCarthy @RepMichaelGuest Oh my gosh. Now you can properly examine all the lies that George Santos told, so… https://t.co/QRmxT1YNs5"
miraleann,@SpeakerMcCarthy !… https://t.co/uOJneaMHxT
carol_philipps,"@SpeakerMcCarthy removing Schiff, Swalwell and Omar from their committee assignments should be no brainers. These l… https://t.co/LoHkaQ83EB"
OlgaStr92462365,@SpeakerMcCarthy https://t.co/qzabI2Vyjb
ColinBaines15,@SpeakerMcCarthy Counting down to McCarthy Completion of 1 Trussec* as Speaker of the House  (*4.5 Scaramuccis*)… https://t.co/klkpikdTIw
Tainted_player,@SpeakerMcCarthy Please stand by your initial removal of Schiff and Swalwell from the intel committee. Don't let Je… https://t.co/S6F3zClUi5
Pearlbu13205231,@SpeakerMcCarthy You have no room to talk you kiss trump butt many of times. When he should of been impeached
NJMarie3,@SpeakerMcCarthy KEEP THE TRAITORS SCHIFF SWALLOWELL AND ILANO OFF THOSE COMMITTEES
RageAtGreed,@SpeakerMcCarthy https://t.co/dZOljSkE4l
SgtBertram,@SpeakerMcCarthy @RepMichaelGuest And yet to the intel committee you will allow this https://t.co/lgNMVhJ8kO
Iluvmy2dogs88,@SpeakerMcCarthy https://t.co/5jt1RCdANY
UltraMom100,RT @bigtimeart: @SpeakerMcCarthy This is all you need to know about Kevin’s false nobility for fairness. https://t.co/GAOr7Tl0pB
Birdie56738743,@SpeakerMcCarthy #disgusting and a waste of taxpayers' money! #TaxTheRich https://t.co/UgsNcVs7TY
stevelmccoy,@SpeakerMcCarthy Parents do have that right and have for decades. What can’t happen is dispersing Public School tax… https://t.co/UnA9Flt5cN
balbachd,@SpeakerMcCarthy Apparently you assume you have any credibility- not so
Raoulkitty,RT @HugoBGood: @SpeakerMcCarthy Home school or pay you own tuition if you don't like the public school system. If you can't pay to educate…
scrappyone76,@SpeakerMcCarthy https://t.co/BN16yFUb6q
UltraMom100,RT @ZaleskiLuke: @SpeakerMcCarthy We’re still witnessing the largest under-reaction to a violent insurrection led by a sitting president in…
Patty53165842,@SpeakerMcCarthy when will someone claim BLM Antifa and the cartel as terrorist.  blm should have their houses take… https://t.co/kYM3FhJiD1
streetplayer79,@SpeakerMcCarthy School choice doesn’t mean what you think it means.
BlueJeff88,@SpeakerMcCarthy George Santos proved that you have no ethics of any kind.
MattyIcePGH,@SpeakerMcCarthy https://t.co/PGbD7IBghK
pinemikey,@SpeakerMcCarthy Their overall education but NOT their curriculum on an individual basis. I doubt even the GOP's pr… https://t.co/24kZZignnb
MichaelGeno0506,@SpeakerMcCarthy LMMFAO
bakerAandP,@SpeakerMcCarthy How about the MAGAts beating LEOs with flagpoles on #Jan6thInsurrection?
dumbassgenius,"@SpeakerMcCarthy None of this is true, Jeff Davis."
MbBrannon,@SpeakerMcCarthy McCarthy you will be held to this. America IS WHATCHING !
MyViewMary,@SpeakerMcCarthy You believe in a school system based on ignorance.
cumberlandbeer1,"RT @IslandGirlPRV: @SpeakerMcCarthy Back the blues, unless when they are defending the Capitol or investigating Republican corruption.  htt…"
MilEn48851506,"@SpeakerMcCarthy Ask democrats to cancel the 1.7 trillion omnibus bill then you can vote!!! Otherwise, let them fai… https://t.co/Hvbi3YxAlJ"
Michael47961052,@SpeakerMcCarthy Strange how often your facts bend toward MEGA.
dbestlegalass,@SpeakerMcCarthy The 🤡👇🏼 is unethical at the very minimum.  It’s not MAGA republicans.  There are plenty of non-rep… https://t.co/GPHjRqkPLX
Caitiemac53,"@SpeakerMcCarthy All public schools allow this.  It's called a school board meeting. You (should) know, where paren… https://t.co/Iw2CJhOCb4"
Emiley141,@SpeakerMcCarthy  Now what? Will you fold? Will you do anything? https://t.co/hVfXy6Thi6
Loonytoon1234,"@SpeakerMcCarthy Just out of curiosity, does MTG ever take your testicles out of her purse and let you play with them?"
gayla_vore,"@SpeakerMcCarthy KEEP YOUR WORD. Kick Shift, Omar, Swalwell off the committees!"
boblangleyphx,@SpeakerMcCarthy did swallwell just publicly admit to treason with his response to this tweet???
RealitySmuggler,@SpeakerMcCarthy And that's why MAGA doesn't want you...
12MileGeo,@SpeakerMcCarthy https://t.co/0xuNobJJnO
MbBrannon,@SpeakerMcCarthy I'm fine with that if you  QUIT BLEEDING PUBLIC SCHOOLS DRY of resources !
mkh_hkm,"@SpeakerMcCarthy The polar opposite is true. The ""GOP"" is intent on destroying the rule of law."
mford4greys,"@SpeakerMcCarthy If that were true, Qev, you would empower parents to choose a school where their children wouldn't… https://t.co/ICTw1GeESa"
RPliler,@SpeakerMcCarthy https://t.co/TRi2myxlZh
juiceyladii,@SpeakerMcCarthy Kevy kev you need to worry about your constituents water problem in your district they should be f… https://t.co/zqAzXca3x0
TeahCartel,@SpeakerMcCarthy 🥱 Hows is that yeast infection coming along?
Dedeahf,@SpeakerMcCarthy @FoxNews @GOP @RepMTG  And he shouldn’t! A good soldier will always stand by his his commander!  B… https://t.co/WlV3ZiLkWe
zismo64,@SpeakerMcCarthy @LeaderMcConnell @SenateGOP @HouseGOP @SenateDems @HouseDemocrats @POTUS @VP @GOP Pass #GunSafety… https://t.co/6rG49j1XLj
kinley_brenda,RT @politicsusa46: @SpeakerMcCarthy @RepMichaelGuest After defunding the Office of Congressional Ethics Kev?   Transparent you are my frien…
jonescnl,"@SpeakerMcCarthy You act like you support justice, why don't you help the Jan 6 group who are being unjustly held?… https://t.co/KCTiHXJBJa"
SusBoz108,@SpeakerMcCarthy @RepMichaelGuest Oh my! Transparency about the January 6 violent attack on the Capitol. I can bare… https://t.co/Q6rPFf6esA
jeffreyahrendt,"@SpeakerMcCarthy Parents already have that ability. If they want private education, they may choose and pay for it with private funds."
Amberl331,@SpeakerMcCarthy Get @GOPChairwoman out of there.  We need change!!!
SJCSelf49,@SpeakerMcCarthy Mutilation of children's bodies should be stopped and any doctor that mutilates a child should be in prison.
PaulKin63234652,@SpeakerMcCarthy Ehh no
Nancy77035192,@SpeakerMcCarthy Hahaha. Hahaha. What a clown 🤡
bob_back,"@SpeakerMcCarthy Right, but it doesn't mean that we the people have to pay for their choice."
Dave18015,@SpeakerMcCarthy Watching 1975 Dean Martin Special. Governor Reagan was a guest. Said flat tax to curb inflation= p… https://t.co/qNvLa3SnFG
Zkuy8888,@SpeakerMcCarthy B quiet
Ajbaker6353,@SpeakerMcCarthy Liar!
Rekat1,@SpeakerMcCarthy Are you calling for separation?
telfort_venale,@SpeakerMcCarthy Nice saying
sd40664471,@SpeakerMcCarthy You are a liar and are fact checked here  https://t.co/X1DeNaK38x
x10u8,@SpeakerMcCarthy Apparently not in Florida
halmay,RT @NoLieWithBTC: @SpeakerMcCarthy You just put this person on the Homeland Security Committee.  https://t.co/f0r1vHQgxl
nancy_gravitt,@SpeakerMcCarthy Money making scheme just like united healthcare.
YKTrekkie,"@SpeakerMcCarthy What is there to negotiate? You bought the stuff, now pay the bill."
SherriLittle14,@SpeakerMcCarthy That’s going to be hard for you since you certainly can’t tell the truth from a lie when it comes… https://t.co/WHbnrZTYpm
pattithered,@SpeakerMcCarthy get rid of all three of them! We supported you to do the right thing. Forget Jeffries!!! Always re… https://t.co/hTrQydfaVl
LibertQ_Death,"@SpeakerMcCarthy If Swalwell can’t obtain security clearance for the private sector, what is he doing in our Government?"
liberaltexican,"@SpeakerMcCarthy You should be supporting strong public education, not segregation inspired “religious” schools."
FireAnd67054855,@SpeakerMcCarthy Let me know when Biden is frog marched out as he should be.
Joebiden_sopla,@SpeakerMcCarthy We dont need to be teaching or children about no lgtqiazty bullshit
sherjoseph9,@SpeakerMcCarthy I just feel he is more rino than gop
TeresasForehea1,@SpeakerMcCarthy You’re a liar and a fraud.
Upschittscreek1,RT @JoyceAldridge13: @SpeakerMcCarthy #RepublicansOnlyBackTheRich https://t.co/CkHUcffnfC
robinettewagner,RT @thereseflanagan: @SpeakerMcCarthy You're speaker of a threadbare majority and you sold your soul -- what's left of it -- to get it. You…
VivaELDuder2024,@SpeakerMcCarthy Was any corrupt Democrat held accountable yet?
LLindberg1978,@SpeakerMcCarthy This tweet is laugh out loud funny
jonescnl,"@SpeakerMcCarthy Yep, here we go again. Everything you do is for political purposes including refusing to impeach a… https://t.co/GacG4MNC9C"
roxymusic46,@SpeakerMcCarthy Cancel the woke!
robinettewagner,RT @satariilovesme: @SpeakerMcCarthy https://t.co/06e3b4zLp9
wayneRu56,@SpeakerMcCarthy @RepMichaelGuest So his first action is to kick out Santos then right?
H94971406Sandra,@SpeakerMcCarthy  are we going to be controlled again by Pelosi and allow Dems to put Swallwell and Schiff on Intel… https://t.co/YU5AWpGC2A
gumboqueen3030,@SpeakerMcCarthy No that's the REPUBLICAN PARTY
cullough0616,RT @JoyceAldridge13: @SpeakerMcCarthy #RepublicansOnlyBackTheRich https://t.co/CkHUcffnfC
reneestan,@SpeakerMcCarthy https://t.co/NVcXSDoO64
katsclaw,"@SpeakerMcCarthy Citation Needed.  As I recall, your guy is a bald faced liar and an insurrectionist. I think impea… https://t.co/Uf9cESytXv"
SusBoz108,"@SpeakerMcCarthy ""Cascading revelations about New York Rep George Santos’ pattern of lies &amp; deception are putting i… https://t.co/ezCk7TlLJy"
K8TDidToo,RT @PMLorber: @SpeakerMcCarthy What hypocrisy!  Kevin McCarthy was referred to the Ethics Committee for defying the subpoena to help invest…
cyndikash,RT @91Albrightcourt: @SpeakerMcCarthy do not allow Schiff and Swalwell on the intel committee- Nancy refused Jordan and Banks for the Jan 6…
pcandleana,@SpeakerMcCarthy @RepMichaelGuest When does he dump Santos?  If he’s doing his job that is.
cullough0616,"RT @jonlionfineart2: @SpeakerMcCarthy Tell that to them, @SpeakerMcCarthy   #MAGAisDEAD https://t.co/cwGaeBj2Bo"
JeffRoushPoetry,RT @politicsusa46: @SpeakerMcCarthy @RepMichaelGuest After defunding the Office of Congressional Ethics Kev?   Transparent you are my frien…
UnSamOS_h_am_e,@SpeakerMcCarthy A Parent always was empowered to choose the school that fits A Childs need. You have any other topic ??
ThatBlackNoir,"@SpeakerMcCarthy You need to break the weapon, not just not use it."
cullough0616,"RT @deangloster: @SpeakerMcCarthy On Jan. 7, 2021, 2/3rds of your GOP House colleagues voted to decertify the election and overthrow our go…"
cullough0616,"RT @LadyJayPersists: @SpeakerMcCarthy Until they don’t let you commit a crime you think you’re entitled to commit, right, Kevin?"
cullough0616,RT @Onemoretime2212: @SpeakerMcCarthy This is how republicans back the Blue. https://t.co/W640gd3g7G
zee60,@SpeakerMcCarthy is a two faced coward! REMOVE HIM! Hakeem Jeffries tells Kevin McCarthy that it's a 'double standa… https://t.co/h3j6ATpxXX
Lilybug158,RT @JoyceAldridge13: @SpeakerMcCarthy #RepublicansOnlyBackTheRich https://t.co/CkHUcffnfC
cullough0616,RT @PalimenoForGAD1: @SpeakerMcCarthy You stand by the police when it’s convenient for you. When they are locking us up for ridiculous thin…
cullough0616,"RT @IslandGirlPRV: @SpeakerMcCarthy Back the blues, unless when they are defending the Capitol or investigating Republican corruption.  htt…"
doug_marty,@SpeakerMcCarthy Public money should stay with public schools.
99reasonstwoluv,@SpeakerMcCarthy Ok can’t argue with that
cullough0616,RT @EileenLeftPA: @SpeakerMcCarthy You are low even for the gop. https://t.co/J6Ud3uuuKe
BryanClayborne,@SpeakerMcCarthy Don't bend the knee to @RepJeffries
phillygirl11,@SpeakerMcCarthy @RepMichaelGuest You have ZERO ethics
RustyO20,@SpeakerMcCarthy #Impeachher https://t.co/NlfBjqcfOn
B_Dogood,@SpeakerMcCarthy Reminder Democrats did not use impeachment for political purposes. The both impeachments of Donald… https://t.co/9CaesPwJqu
cullough0616,RT @bridget123goooo: @SpeakerMcCarthy Your people don’t really Back the Blue… neither do you.   https://t.co/QEVhjsZTmL
PamelaSpeaksNow,@SpeakerMcCarthy @HouseGOP @chiproytx https://t.co/cZwqvFeNbd
cullough0616,RT @mrmikebones: @SpeakerMcCarthy Full List of Republicans Who Voted Against Honoring Police After Capitol Riot https://t.co/Aq5xwDeZhT
raven_dubh,@SpeakerMcCarthy @RepMichaelGuest If they let you- https://t.co/HjCVMgCCNJ
MGudowitz,@SpeakerMcCarthy @RepMichaelGuest From the biggest embarrassment in Congress when trump opens his pants out pops Kevin
WMBrickell,@SpeakerMcCarthy https://t.co/rfLBMQB0W6
cullough0616,RT @elhombrelibre1: @SpeakerMcCarthy Such hypocrisy. You stopped GOP cooperation into the investigation of the Trump coup. You didn't care…
Anim0siTy79,@SpeakerMcCarthy Since when? You turned your back on the Capitol police who saved your butt
EnoughSaid646,"@SpeakerMcCarthy You’re not really Speaker, about 20 EXTREME MAGA House members hold that mantel but sounds like yo… https://t.co/jSoAbdJhUA"
